,model,scenario,region,variable,unit,year,value
4240,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal,US$2010/kW,2035,14143.4228515625
4241,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal,US$2010/kW,2040,14282.5419921875
4242,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,2015,0.0
4243,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,2020,0.0
4244,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,2025,0.0
4245,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,2030,0.0
4246,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,2035,7493.94873046875
4247,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS,US$2010/kW,2040,7303.72265625
4248,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|coal_usc_ccs,US$2010/kW,2015,0.0
4249,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|coal_usc_ccs,US$2010/kW,2020,0.0
4250,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|coal_usc_ccs,US$2010/kW,2025,0.0
4251,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|coal_usc_ccs,US$2010/kW,2030,0.0
4252,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|coal_usc_ccs,US$2010/kW,2035,2101.626953125
4253,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|coal_usc_ccs,US$2010/kW,2040,2213.815673828125
4254,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|igcc_ccs,US$2010/kW,2015,0.0
4255,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|igcc_ccs,US$2010/kW,2020,0.0
4256,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|igcc_ccs,US$2010/kW,2025,0.0
4257,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|igcc_ccs,US$2010/kW,2030,0.0
4258,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|igcc_ccs,US$2010/kW,2035,5392.322265625
4259,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/ CCS|igcc_ccs,US$2010/kW,2040,5089.9072265625
4260,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,2015,2109.259765625
4261,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,2020,2207.62548828125
4262,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,2025,3714.003173828125
4263,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,2030,3857.3681640625
4264,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,2035,6649.4736328125
4265,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS,US$2010/kW,2040,6978.81982421875
4266,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl,US$2010/kW,2015,1107.361328125
4267,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl,US$2010/kW,2020,1159.0032958984375
4268,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl,US$2010/kW,2025,1213.0535888671875
4269,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl,US$2010/kW,2030,1269.6243896484375
4270,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl,US$2010/kW,2035,1328.83349609375
4271,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl,US$2010/kW,2040,1390.803955078125
4272,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl_sub,US$2010/kW,2015,1001.8983154296875
4273,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl_sub,US$2010/kW,2020,1048.6220703125
4274,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl_sub,US$2010/kW,2025,1048.6220703125
4275,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl_sub,US$2010/kW,2030,1048.6220703125
4276,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl_sub,US$2010/kW,2035,1048.6220703125
4277,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_ppl_sub,US$2010/kW,2040,1048.6220703125
4278,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_usc,US$2010/kW,2015,0.0
4279,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_usc,US$2010/kW,2020,0.0
4280,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_usc,US$2010/kW,2025,1452.327392578125
4281,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_usc,US$2010/kW,2030,1539.121826171875
4282,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_usc,US$2010/kW,2035,1625.9161376953125
4283,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|coal_usc,US$2010/kW,2040,1712.7105712890625
4284,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|igcc,US$2010/kW,2015,0.0
4285,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|igcc,US$2010/kW,2020,0.0
4286,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|igcc,US$2010/kW,2025,0.0
4287,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|igcc,US$2010/kW,2030,0.0
4288,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|igcc,US$2010/kW,2035,2646.101806640625
4289,West Bengal energy model,baseline,India,Capital Cost|Electricity|Coal|w/o CCS|igcc,US$2010/kW,2040,2826.68310546875
4290,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas,US$2010/kW,2015,756.4859619140625
4291,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas,US$2010/kW,2020,797.104248046875
4292,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas,US$2010/kW,2025,1675.4451904296875
4293,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas,US$2010/kW,2030,1756.681884765625
4294,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas,US$2010/kW,2035,4106.95458984375
4295,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas,US$2010/kW,2040,4092.615234375
4296,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,2015,0.0
4297,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,2020,0.0
4298,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,2025,0.0
4299,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,2030,0.0
4300,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,2035,2269.0361328125
4301,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS,US$2010/kW,2040,2173.460205078125
4302,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,US$2010/kW,2015,0.0
4303,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,US$2010/kW,2020,0.0
4304,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,US$2010/kW,2025,0.0
4305,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,US$2010/kW,2030,0.0
4306,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,US$2010/kW,2035,2269.0361328125
4307,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/ CCS|gas_cc_ccs_ppl,US$2010/kW,2040,2173.460205078125
4308,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,2015,756.4859619140625
4309,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,2020,797.104248046875
4310,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,2025,1675.4451904296875
4311,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,2030,1756.681884765625
4312,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,2035,1837.91845703125
4313,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS,US$2010/kW,2040,1919.155029296875
4314,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,US$2010/kW,2015,756.4859619140625
4315,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,US$2010/kW,2020,797.104248046875
4316,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,US$2010/kW,2025,837.7225952148438
4317,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,US$2010/kW,2030,878.3409423828125
4318,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,US$2010/kW,2035,918.959228515625
4319,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_peak_ppl,US$2010/kW,2040,959.5775146484375
4320,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_ppl,US$2010/kW,2015,0.0
4321,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_ppl,US$2010/kW,2020,0.0
4322,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_ppl,US$2010/kW,2025,837.7225952148438
4323,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_ppl,US$2010/kW,2030,878.3409423828125
4324,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_ppl,US$2010/kW,2035,918.959228515625
4325,West Bengal energy model,baseline,India,Capital Cost|Electricity|Gas|w/o CCS|gas_cc_ppl,US$2010/kW,2040,959.5775146484375
4326,West Bengal energy model,baseline,India,Capital Cost|Electricity|Geothermal,US$2010/kW,2015,0.0
4327,West Bengal energy model,baseline,India,Capital Cost|Electricity|Geothermal,US$2010/kW,2020,0.0
4328,West Bengal energy model,baseline,India,Capital Cost|Electricity|Geothermal,US$2010/kW,2025,0.0
4329,West Bengal energy model,baseline,India,Capital Cost|Electricity|Geothermal,US$2010/kW,2030,0.0
4330,West Bengal energy model,baseline,India,Capital Cost|Electricity|Geothermal,US$2010/kW,2035,0.0
4331,West Bengal energy model,baseline,India,Capital Cost|Electricity|Geothermal,US$2010/kW,2040,0.0
4332,West Bengal energy model,baseline,India,Capital Cost|Electricity|Hydro,US$2010/kW,2015,2995.148681640625
4333,West Bengal energy model,baseline,India,Capital Cost|Electricity|Hydro,US$2010/kW,2020,2852.0205078125
4334,West Bengal energy model,baseline,India,Capital Cost|Electricity|Hydro,US$2010/kW,2025,2708.89208984375
4335,West Bengal energy model,baseline,India,Capital Cost|Electricity|Hydro,US$2010/kW,2030,2565.763671875
4336,West Bengal energy model,baseline,India,Capital Cost|Electricity|Hydro,US$2010/kW,2035,2422.63525390625
4337,West Bengal energy model,baseline,India,Capital Cost|Electricity|Hydro,US$2010/kW,2040,2279.5068359375
4338,West Bengal energy model,baseline,India,Capital Cost|Electricity|Nuclear,US$2010/kW,2015,2467.833740234375
4339,West Bengal energy model,baseline,India,Capital Cost|Electricity|Nuclear,US$2010/kW,2020,2421.561767578125
4340,West Bengal energy model,baseline,India,Capital Cost|Electricity|Nuclear,US$2010/kW,2025,2375.2900390625
4341,West Bengal energy model,baseline,India,Capital Cost|Electricity|Nuclear,US$2010/kW,2030,2329.01806640625
4342,West Bengal energy model,baseline,India,Capital Cost|Electricity|Nuclear,US$2010/kW,2035,2282.746337890625
4343,West Bengal energy model,baseline,India,Capital Cost|Electricity|Nuclear,US$2010/kW,2040,2236.474365234375
4344,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil,US$2010/kW,2015,0.0
4345,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil,US$2010/kW,2020,0.0
4346,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil,US$2010/kW,2025,0.0
4347,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil,US$2010/kW,2030,0.0
4348,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil,US$2010/kW,2035,0.0
4349,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil,US$2010/kW,2040,0.0
4350,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/ CCS,US$2010/kW,2015,0.0
4351,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/ CCS,US$2010/kW,2020,0.0
4352,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/ CCS,US$2010/kW,2025,0.0
4353,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/ CCS,US$2010/kW,2030,0.0
4354,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/ CCS,US$2010/kW,2035,0.0
4355,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/ CCS,US$2010/kW,2040,0.0
4356,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/o CCS,US$2010/kW,2015,0.0
4357,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/o CCS,US$2010/kW,2020,0.0
4358,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/o CCS,US$2010/kW,2025,0.0
4359,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/o CCS,US$2010/kW,2030,0.0
4360,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/o CCS,US$2010/kW,2035,0.0
4361,West Bengal energy model,baseline,India,Capital Cost|Electricity|Oil|w/o CCS,US$2010/kW,2040,0.0
4362,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar,US$2010/kW,2015,4357.9775390625
4363,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar,US$2010/kW,2020,6317.11376953125
4364,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar,US$2010/kW,2025,6302.525390625
4365,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar,US$2010/kW,2030,6401.833984375
4366,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar,US$2010/kW,2035,6566.05908203125
4367,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar,US$2010/kW,2040,6472.4189453125
4368,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|CSP,US$2010/kW,2015,0.0
4369,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|CSP,US$2010/kW,2020,2406.172119140625
4370,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|CSP,US$2010/kW,2025,2540.595703125
4371,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|CSP,US$2010/kW,2030,2714.410400390625
4372,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|CSP,US$2010/kW,2035,2915.888671875
4373,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|CSP,US$2010/kW,2040,2859.50146484375
4374,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|PV,US$2010/kW,2015,1490.1204833984375
4375,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|PV,US$2010/kW,2020,1043.0843505859375
4376,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|PV,US$2010/kW,2025,894.0723266601562
4377,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|PV,US$2010/kW,2030,819.5662841796875
4378,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|PV,US$2010/kW,2035,782.3132934570312
4379,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|PV,US$2010/kW,2040,745.0602416992188
4380,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|Thermal,US$2010/kW,2015,2867.857177734375
4381,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|Thermal,US$2010/kW,2020,2867.857177734375
4382,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|Thermal,US$2010/kW,2025,2867.857177734375
4383,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|Thermal,US$2010/kW,2030,2867.857177734375
4384,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|Thermal,US$2010/kW,2035,2867.857177734375
4385,West Bengal energy model,baseline,India,Capital Cost|Electricity|Solar|Thermal,US$2010/kW,2040,2867.857177734375
4386,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind,US$2010/kW,2015,1117.5904541015625
4387,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind,US$2010/kW,2020,1141.88037109375
4388,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind,US$2010/kW,2025,4241.943359375
4389,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind,US$2010/kW,2030,4404.57763671875
4390,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind,US$2010/kW,2035,4177.69189453125
4391,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind,US$2010/kW,2040,4034.139404296875
4392,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2015,0.0
4393,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2020,0.0
4394,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2025,3111.157958984375
4395,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2030,3281.25
4396,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2035,3072.9169921875
4397,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Offshore,US$2010/kW,2040,2947.9169921875
4398,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2015,1117.5904541015625
4399,West Bengal energy model,baseline,India,Capital Cost|Electricity|Wind|Onshore,US$2010/kW,2020,1141.88037109375
